Person writing,"Type

(lack of type indicates no type to be used in TEI)

This is a legacy of our early TEI. We keep this information and keep encoding it in new documents for the sake of consistency. It has no searchability or relevance and wasn't implemented rigorously. What I mean is that categories and labels aren't very good, and because of the sprawl of annotations did not end up being applied consistently.",Key,"Name

This is the title/label of the one liner and should match the text preceding the colon in the write-up itself.","Write-up

The text preceding the colon in this column should match the text in the name/label column.

On this tab only, follow this format: ""Term: definition of geographic place or feature--in other words, WHAT it is. Then, discuss the historical/cultural/geographical importance, including any connection, if relevant, to story of Lone Woman and its key characters. Always include, when relevant, the Native American perspective; e.g., ""the homeland of XXX people.""","Sources & Notes

Wherever possible, the information in this column should be in the format of a citation rather than a single link. Full/formal citations are not necessary, but the goal should always be to allow someone else to follow the documentary/digital trail back to the item, whether or not its digital location has changed.",Latitude,Longitude
EA,"placeName type=""county""",#co_sclara,Santa Clara County,"Santa Clara County: a county in California that includes the homeland of the Costanoan people. It was incorporated on February 18, 1850, and is named after the nearby Mission Santa Clara, which was founded in 1777. The county seat is located in the city of San Jose, and the county had a population of 1,915,407 in 2016.",http://www.missionscalifornia.com/content/native-americans-santa-clara-de-asis.html http://www.counties.org/county-profile/santa-clara-county,37.306652,-121.529716
EA,"placeName type=""region""",#re_scriver,Santa Clara River,"Santa Clara River: a river that begins in Acton, California, and flows approximately 100 miles through Los Angeles and Ventura counties to the Pacific Ocean. In 2005, American Rivers rated the Santa Clara River as one of the top ten most endangered rivers in the United States.",http://www.fscr.org http://www.nature.org/ourinitiatives/regions/northamerica/unitedstates/california/explore/santa-clara-river.xml,34.235278,-119.263611
EA,"placeName type=""county""",#co_scruz,Santa Cruz County,"Santa Cruz County: a county in California that is part of the Costanoan people’s homeland. It was incorporated on February 18, 1850, and originally named Branciforte County after a nearby Spanish pueblo established in 1797. The county seat is located in the city of Santa Cruz, and the county had a population of 274,594 in 2016.",http://www.counties.org/county-profile/santa-cruz-county http://www.missionscalifornia.com/content/native-americans-santa-cruz.html,37.08672,-122.008515
Rachel,"placeName type=""island""",#i_scruz,Santa Cruz Island,"Santa Cruz Island: the largest of the Channel Islands located off the southern coast of California; it was first inhabited around 12,000 BCE. Sebastián Vizcaíno documented the island in 1602, and beginning in the late eighteenth century, the Spanish removed the Santa Cruz Island Chumash to Mission San Buenaventura, across the channel; the last Chumash left the island in 1822. Throughout this period, Santa Cruz was popular with otter hunters and with smugglers, who used the aptly named Smuggler’s Cove, on the east coast, as a hiding place for their goods. Santa Cruz was used for sheep ranching in the mid nineteenth century. The island is now a part of the Channel Islands National Park and Nature Conservancy.",,34.008566,-119.730683
--,"placeName type=""city""",#ci_sc,Santa Cruz City,"Santa Cruz: a city on the central coast of California and part of the Ohlone (Costanoan) homeland. Santa Cruz was claimed by the Spanish in 1769 and given its current name, which translates as “holy cross.” In 1791, a Franciscan mission was established in the area, the twelfth one on the California coast. Santa Cruz became an incorporated town in 1866, and by the early twentieth century it was a city finding success in logging, fishing, and agriculture. Today, the city is known for its seaside boardwalk, beach resorts, and recreation such as surfing and golfing.","http://www.missionscalifornia.com/content/native-americans-santa-cruz.html
http://www.cityofsantacruz.com/about-us/history
http://www.santacruz.org/santa-cruz-history
",36.97463,-122.033754
EA,,#ci_sm,Santa Monica,"Santa Monica: a city located in Los Angeles County, California, in the homeland of the Gabrielino (Tongva) people. Santa Monica was founded in 1875 and was incorporated in 1886. Although originally envisioned as a port city, Santa Monica became known as a vacation destination and is famous for its pier.",http://academic.eb.com/levels/high/article/65603 http://www.smconservancy.org/historic-places/history-of-santa-monica/,34.021944,-118.481389
,"placeName type=""city""",#ci_spaula,Santa Paula,"Santa Paula: a city in Ventura County, California. Located in Santa Clara River Valley, it is surrounded by abundant citrus groves. In the late nineteenth century, the Union Oil Company of California built its headquarters here, and the city was a center for the petroleum industry. In 2015, Santa Paula had a population of approximately 30,000.",,34.355833,-119.068333
Rachel,"placeName type=""island""",#i_sr,Santa Rosa Island,"Santa Rosa Island: one of the eight Southern California Channel Islands. The oldest known evidence of human habitation in North America has been found on the island: fossil human remains dating to 13,000 BCE. More recently, the island was occupied by the Chumash, and Juan Rodríguez Cabrillo documented his encounter with Santa Rosa islanders during his exploration of the California coast in 1542. The Spanish began removing the Island Chumash to Catholic missions on the mainland in the early nineteenth century, with the last Native leaving Santa Rosa in 1817. During the nineteenth century, the island was used for sheep and cattle ranching. Today, Santa Rosa is part of the Channel Islands National Park.","United States. National Park Service. ""Santa Rosa Island History and Culture."" National Parks Service. Accessed January 19, 2017. https://www.nps.gov/chis/learn/historyculture/santarosaisland.htm.Chiles, Frederick Caire. California's Channel Islands: A History. University of Oklahoma Press, 2015.United States. National Park Service. ""Native Inhabitants."" National Parks Service. Accessed January 30, 2017. https://www.nps.gov/chis/learn/historyculture/nativeinhabitants.htm.""CHUMASH."" Islapedia. Accessed February 01, 2017. http://islapedia.com/index.php?title=CHUMASH",33.967473,-120.096125
EA,"placeName type=""city""",#ci_sr,Santa Rosa,"Santa Rosa: a city located in Sonoma County, California, home to the Pomo, Miwok, and Wappo peoples. Santa Rosa was founded in 1833 and incorporated in 1868. The city was the home of Fountain Grove, a utopian experiment established in 1885.",http://academic.eb.com/levels/high/article/65607 http://ci.santa-rosa.ca.us/visitors/Pages/History.aspx,38.438374,-122.713072
EA,"placeName type=""region""",#re_santaynezmts,Santa Ynez Mountains,"Santa Ynez Mountains: one of the only east-west trending mountain ranges in the United States, located in Southern California’s Santa Barbara and Ventura Counties.","https://www.google.com/maps/place/Santa+Ynez+Mountains/@34.5610294,-120.0301484,99849m/data=!3m2!1e3!4b1!4m2!3m1!1s0x80e951b7bc5d23af:0x4207c96e0822daae",34.50015,-119.729989
,"placeName type=""region""",#re_syvalley,Santa Ynez Valley,"Santa Ynez Valley: the valley between the Santa Ynez and San Rafael Mountains, in Santa Barbara County; it is in the Chumash homeland. Today the valley, which boasts a thriving industry in wine and tourism, is home to six towns:  Ballard, Buellton, Los Alamos, Los Olivos, Santa Ynez, and Solvang.","https://www.visitsyv.com/
https://www.visitsyv.com/discover-syv/
http://www.santaynezchumash.org/history.html
",,
EA,"placeName type=""city""",#ci_sy,Santa Ynez,"Santa Ynez: a town in the Santa Ynez Valley of California. Settlers began arriving in this area, which is part of Chumash territory, in 1881. The town experienced a brief population boom in the 1880s in anticipation of the railroad's arrival, but when the Southern Pacific Railroad decided not to build a connection through the town, Santa Ynez faded back into relative obscurity.",http://santaynezchamber.org/welcome-to-santa-ynez/history-of-santa-ynez/ http://www.santaynezmuseum.org/history.html,34.611944,-120.088333
EA,"placeName type=""city""",#ci_sat,Saticoy,"Saticoy: a census-designated area located in Ventura County, California, and home of the Chumash people. In 2016, the area had an estimated population of 1,101.",https://www.accessgenealogy.com/native/chumashan-family.htm http://california.hometownlocator.com/ca/ventura/saticoy.cfm,34.2825,-119.148889
EA,"placeName type=""city""",#ci_sa,Sausalito,"Sausalito: a city in Marin County, California. Originally the home of Coast Miwok Natives, it became a Mexican land grant, Rancho Sausalito. William Richardson, the land grantee, founded the town in 1838 and sold the land to Charles Botts after the Gold Rush in 1849. Today, Sausalito is primarily a bedroom community of San Francisco.",http://academic.eb.com/levels/high/article/396044 http://www.ci.sausalito.ca.us/index.aspx?page=500,37.859167,-122.485278
EA,"placeName type=""county""",#co_shasta,Shasta County,"Shasta County: a county in northern California that encompasses the homeland of the Achomawi, Atsugewi, Okwanuchu, Wintu, and Yana peoples. It was incorporated on February 18, 1850. The county seat is located in the city of Redding, and the county had a population of 178,795 in 2016.",http://shastacountyhistory.com/indian_history http://www.counties.org/county-profile/shasta-county,40.688012,-121.903438
EA,placeName [no type],#sibagna,Sibagna,"Sibagna: a former Gabrielino (Tongva) village located at the site of Mission San Gabriel in Los Angeles County, California. Alternate spellings include Tobiscagna, Toviseanga, Tobiscanga, Tobizcanga, Tuvasak, Toviscanga, and Toviseanga.",http://geonames.usgs.gov/apex/f?p=gnispq:3:0::NO::P3_FID:1732580 http://www.tongvapeople.org/?page_id=696,34.097222,-118.107778
EA,"placeName type=""county""",#co_sierra,Sierra County,"Sierra County: a county in northern California that includes the homeland of the Maidu and Washoe peoples. Sierra County was incorporated on April 16, 1852, and is named after the nearby Sierra Nevada mountain range. The county seat is located in the town of Downieville, and the county had a population of 3,166 in 2016.",http://www.sierracountygold.com/History/ http://www.counties.org/county-profile/sierra-county,39.572244,-120.576378
EA,"placeName type=""region""",#re_sierranevada,Sierra Nevada,"Sierra Nevada: a mountain range extending over 250 miles along California’s eastern edge. Part of the homeland of the Yokut, Sierra Miwok, Maidu, Owens Valley Paiute, and Washoe, the Sierra Nevada range experienced an influx of settlers during the Gold Rush of 1849. Today, the mountain range serves as an important source of water and power for much of California’s population.",http://academic.eb.com/levels/high/article/110724 http://www.u-s-history.com/pages/h3329.html,38.681613,-119.602781
EA,placeName [no type],#sisit,Sisitcanogna,"Sisitcanogna: a former Gabrielino (Tongva) village located in the San Gabriel Valley at Pear Orchard in Los Angeles County, California. Alternate spellings include Sisitkanonga, Sisitcanonga, and Sisitkanogna.",http://geonames.usgs.gov/apex/f?p=gnispq:3:::NO::P3_FID:1732585 http://www.tongvapeople.org/?page_id=696,34.156111,-118.131944
EA,"placeName type=""county""",#co_siski,Siskiyou County,"Siskiyou County: a county in northern California that includes the homeland of the Karuk, Modoc, Wintu, Achomawi, and Klamath peoples. It was incorporated on March 22, 1852, and is named after the nearby Siskiyou mountain range. The county seat is located in the city of Yreka, and the county had a population of 44,563 in 2016.",http://www.counties.org/county-profile/siskiyou-county http://www.siskiyouhistory.org/pre1850.html,41.598163,-123.253415
EA,placeName [no type],#sisters,Sisters School,"Sisters School: a school located in Santa Barbara, California, founded in 1858 and operated by the Sisters of Charity of St. Vincent de Paul. The school was initially located near Carrillo and State Streets, where General Fremont’s headquarters were located. It later moved to 925 De La Vina Street, where it remained until the 1925 earthquake.",http://www.independent.com/news/2015/sep/10/fabled-gables-925-de-la-vina-street/ http://www.stvincents-sb.org/santa-barbara-church-history,34.418769,-119.704119
Rachel,"placeName type=""city""",#ci_si,Sitka,"Sitka: the capital of Russian America, known by the Russians as New Archangel. It is part of the homeland of the Tlingit people. Today, Sitka is a small city and borough located near Juneau.",,57.049437,-135.338668
EA,"placeName type=""region""",#re_sixbull,Six Bull River,"Six Bull River: a variant name for the Neosho River, a tributary of the Arkansas River. It is about 460 miles and flows through eastern Kansas and northeastern Oklahoma, meeting the Arkansas River around Muskogee. Other names for the Neosho River have included Grand River, Osage River, and Rio Blanco.",http://geonames.usgs.gov/apex/f?p=gnispq:3:::NO::P3_FID:1095788 http://www.legendsofkansas.com/otherrivers3.html,35.831156,-95.282085
EA,,#mu_smithsonian,Smithsonian Institute,"Smithsonian Institution: a museum and research complex headquartered at the National Mall in Washington, DC, encompassing nineteen museums, nine research centers, and the National Zoo. The institution was founded at the bequest of James Smithson, a British scientist who died in 1829 and never visited the United States.",http://academic.eb.com/levels/high/article/68315 http://www.si.edu/About/History,38.8888,-77.026
,"placeName type=""region""",#re_smugglers2,Smuggler's Cove,"Smuggler’s Cove: a bay on San Clemente Island in California. Bootleggers and smugglers used the remote cove to hide their goods, but only when more convenient hiding spots were unavailable.","http://islapedia.com/index.php?title=Smugglers_Cove,_San_Clemente_Island
http://www.scigoats.org/more/thebeginning.htm
",,
EA,"placeName type=""region""",#re_smugglerscove,Smuggler's Cove,Smuggler’s Cove: a bay on Santa Cruz Island in California. The cove was a popular spot for bootleggers and smugglers to hide their goods because the area was isolated yet still accessible.,http://geonames.usgs.gov/apex/f?p=136:3:0::NO:3:P3_FID:249615 https://www.nps.gov/chis/learn/historyculture/santacruzisland.htm,34.020179,-119.540561
EA,placeName [no type],#sonagna,Sonagna,"Sonagna: a former Gabrielino (Tongva) village located at White’s Ranch in Los Angeles County, California. Alternate spellings include Sonagno and Sonanga.",http://geonames.usgs.gov/apex/f?p=gnispq:3:::NO::P3_FID:1732588 http://www.tongvapeople.org/?page_id=696,34.396666,-117.4769939
EA,"placeName type=""county""",#co_sonoma,Sonoma County,"Sonoma County: a county in California that makes up the homeland of the Pomo, Coast Miwok, and Wappo people. It was incorporated on February 18, 1850, and is named after a Chocuyen word meaning either ""valley of the moon"" or ""land or tribe of the Chief Nose."" The county seat is located in the city of Santa Rosa, and the county had a population of 500,487 in 2016.",http://cashmancuneo.net/sonomaindians.htm http://www.counties.org/county-profile/sonoma-county,38.602822,-123.140804
EA,"placeName type=""city""",#ci_son,Sonora,"Sonora: a city located in California in the foothills of the Sierra Nevada. First populated by Me-Wuk Natives, the area grew rapidly during the Gold Rush. The city was incorporated in 1851 and had a reputation as a dangerous frontier town. Sonora was chosen as one of California’s first ""Main Street"" cities in 1986.",http://www.sonoraca.com/visitsonora/cityshistory.htm https://mewuk.com/cultural/history/ http://www.sonoraca.com,37.984444,-120.381667
EA,"placeName type=""region""",#re_sfrance,South of France,"South of France: a region of France extending from the Spanish border to the Italian border consisting of Provence, the Alps, Cote d’Azur, and Languedoc-Roussillon. Southern France (especially the French Riviera) is a popular tourist destination.",http://about-france.com/regions/south-of-france.htm http://www.gosouthfrance.com/best-south-france-sites/where-to-go-in-the-south-of-france.html,43.666667,3.166667
Rachel,"placeName type=""island""",#i_southernchi,Southern Channel Islands,"Southern Channel Islands: San Clemente, San Nicolas, Santa Barbara, and Santa Catalina lie west of the San Pedro Channel and form the Santa Catalina group. The Gabrielino (Tongva), a maritime people, lived on the larger of the three islands, San Clemente, San Nicolas, and Santa Catalina, until the Spanish brought them to the mainland, either as a direct result of the mission system or as an effect of depopulation in the wake of European arrival. The last Gabrielino (Tongva) to live on one of the Southern Channel Islands, the Lone Woman of San Nicolas, removed to the mainland in 1853.","http://www.nps.gov/chis/historyculture/upload/Archeological-overview-Dec-2010-abridged.pdf

http://www.nps.gov/chis/historyculture/upload/Park-Timeline-2012v.pdf

http://www.britannica.com/EBchecked/topic/522765/Channel-Islands",33.475891,-119.037183
EA,"placeName type=""country"" ",#co_spain,Spain,"Spain: a country located in the Iberian Peninsula of southwestern Europe. After Christopher Columbus reached the Americas in 1492, Spanish conquistadors laid claim to the land, often forcibly converting the Native peoples and pressing them into service. The Spanish continued this practice in what was eventually to become the US state of California, the northern reaches of their empire.  Spain lost much of its overseas possessions, including the modern day country of Mexico and US state of California, in the eighteenth and nineteenth centuries. ",http://academic.eb.com/EBchecked/topic/557573/Spain https://www.cia.gov/library/publications/resources/the-world-factbook/geos/sp.html,40.433333,-3.7
Sydney,"placeName type=""city""",#ci_sl,St. Louis,"St. Louis: a city located on the western bank of the Mississippi River in Missouri. The region of St. Louis was inhabited by the Mound Builders of the Mississippian culture until the fourteenth century. The Missouri and Osage peoples dominated the region when the French established St. Louis as a fur trading post in 1764. Spain gained control of the territory in 1768, and though it was returned to France in 1800, St. Louis was run by Spanish governors until the Louisiana Purchase (1803), which transferred the land to the United States. St. Louis was the departure site for the Lewis and Clark expedition the following year. The town's population grew and St. Louis became an important center for commerce and trade, especially the fur industry. It was incorporated as a city in 1823. Following waves of immigration and the hosting of the 1904 Olympic Games, the population peaked at 800,000 in 1950, and then fell dramatically due to suburbanization. In 1978, Scott O’Dell attended the Catholic Library Association Convention in St. Louis to accept the Regina Medal Award.",https://www.stlouis-mo.gov/visit-play/stlouis-history.cfm   http://explorestlouis.com/visit-explore/discover/multicultural-heritage/the-first-st-louisans/   http://www.stl250.org/crash-course-fur-traders.aspx,38.627222,-90.197778
Sydney,placeName [no type],#stmarys,St. Mary's Church,"St. Mary’s Church: a Catholic cathedral located in San Francisco on the corner of California Street and Dupont (later Grant Avenue). The cornerstone for St. Mary's Church was laid in 1853 and the cathedral was dedicated at Christmas Mass in 1854. When neighborhood demographics changed in the 1880s, the church was moved. A new Cathedral of St. Mary of the Assumption was dedicated in January 1891 and the former cathedral on California Street, which became known as ""Old Saint Mary's,"" became a Chinese Mission operated by the Paulists, a missionary society. Old Saint Mary’s was restored and rededicated in 1909, following damage in the 1906 earthquake.",http://www.oldsaintmarys.org/html/history.html  http://cdnc.ucr.edu/cgi-bin/cdnc?a=d&d=DAC18551107.2.6.2&srpos=10&e=------185-en--20--1--txt-txIN-st.+mary%27s+church------#,37.796004,-122.405595
EA,"placeName type=""region""",#re_stan,Stanislaus River,"Stanislaus River: a California river that begins in the foothills of the Sierra Nevada mountain chain and flows sixty-five miles through San Joaquin, Stanislaus, Calaveras, and Tuolumne counties to the San Joaquin River. In 1806, Gabriel Moraga named the river after Our Lady of Guadalupe, but the river was later renamed to honor Estanislao, a Native leader.",http://stanislausriver.com http://www.fs.usda.gov/main/stanislaus/learning/history-culture http://geonames.usgs.gov/apex/f?p=gnispq:3:0::NO::P3_FID:267673,37.665,-121.240833
EA,placeName,#state,State Street,"State Street: a street in Santa Barbara, named when California was celebrating its admittance to the Union as a state. Salisbury Haley conducted a survey of the city after statehood, and an attempt was made to restructure the city on a grid system. In Haley's survey, Carrillo and State Streets were the only two listed as being 80-feet-wide rather than 60-feet-wide.",http://www.sboutdoors.com/street-names.html http://files.usgwarchives.net/ca/santabarbara/history/1891/amemoria/haleysur233gms.txt,34.434715,-119.719925
E,"placename type=""city""",#ci_ber,Steglitz-Berlin,"Steglitz-Berlin: a neighborhood in southwest Berlin, Germany. During the Cold War, this neighborhood was part of West Germany.",https://www.statistik-berlin-brandenburg.de/Publikationen/Stat_Berichte/2011/SB_A1-5_hj02-10_BE.pdf ,52.466667,13.333333
EA,"placeName type=""city""",#ci_sto,Stockton ,"Stockton: a city located in California along the San Joaquin River. First occupied by the Yatchicumne, the area became part of a Mexican land grant in 1844. The city was founded as Tuleburg in 1849, and its population expanded greatly during the Gold Rush. The city was renamed and incorporated in 1850.",http://academic.eb.com/levels/collegiate/article/69761 http://www.stocktongov.com/discover/history/hist.html,37.975556,-121.300833
Sydney,placeName [no type],#stoneapple,Stoneapple Farm,"Stoneapple Farm: country home in Julian, California, where Scott O'Dell wrote <i>Island of the Blue Dolphins</i>, among other books. The remodeled apple storage and packing house was built out of stone in the late 19th century and converted into a residential home in the 1940s. After Scott O'Dell and his wife Dorsa separated, Dorsa continued to live at Stoneapple Farm until her death in 2008. The property is now owned by Dorsa O'Dell's niece and it serves as a writer's cottage.",http://www.sandiegoyesterday.com/wp-content/uploads/2010/12/ScottODell1.pdf   http://www.vrbo.com/328603#   ,33.068634,-116.600737
EA,placeName [no type],#suagna,Suagna,"Suagna: a former Gabrielino (Tongva) village located near Cerritos or Palos Verdes in Los Angeles County, California. Alternate spellings include Shuavit, Suanga, Suangna, and Soabit.",http://geonames.usgs.gov/apex/f?p=gnispq:3:::NO::P3_FID:1732604 http://www.tongvapeople.org/?page_id=696,33.758647,-118.345844
EA,"placeName type=""county""",#co_sul,Sullivan County,"Sullivan County: a county in eastern Tennessee, bordering Virginia. Sullivan County’s Long Island is a sacred spot for the Cherokee. Settlers arrived in the late 1760s, and the county was established in 1780. Today, Kingsport and Bristol, two cities in Tennessee’s Tri-Cities region, are located in Sullivan County.",http://tennesseeencyclopedia.net/entry.php?rec=1279 http://www.combs-families.org/combs/records/tn/sull-gs.htm http://tennesseeencyclopedia.net/entry.php?rec=804 ,36.533194,-82.212319
EA,"placeName type=""county""",#co_sutter,Sutter County,"Sutter County: a county in California that encompasses the homeland of the Maidu people. It was incorporated on February 18, 1850, and is named after General John Augustus Sutter, a Swiss immigrant who obtained a land grant from the Mexican government and settled present-day Sacramento. The county seat is located in Yuba City, and the county had a population of 97,701 in 2016.",https://www.co.sutter.ca.us/doc/visiting/countyhistory/county_history http://www.counties.org/county-profile/sutter-county,38.996241,-121.701197
EA,"placeName type=""island""",#i_tab,Taboga,"Taboga: an island in the Bay of Panama, approximately eleven miles south of Panama City. Isla Taboga is approximately two miles long and one mile wide and is renowned for its mangoes and pineapples. The island houses Iglesia San Pedro, which is allegedly the Western Hemisphere’s second-oldest church.",http://www.taboga.panamanow.com/history/history.html http://academic.eb.com/EBchecked/topic/579820/Taboga-Island,8.789276,-79.557807
EA,"placeName type=""county""",#co_tehama,Tehama County,"Tehama County: a county in northern California that is the traditional homeland of the Nomlaki (also spelled Nomi Lackee) people. Tehama County was incorporated on April 9, 1856, and is named after the City of Tehama. The county seat is located in the city of Red Bluff, and the county had a population of 63,975 in 2016.",http://rollinghillscasino.com/tribal-information/ http://www.counties.org/county-profile/tehama-county http://shastacountyhistory.com/indian_history,40.115542,122.2922
EA,placeName [no type],#suntemple,Temple of the Sun,"Temple of the Sun: a Gabrielino (Tongva) religious complex on Santa Catalina Island, California. It consisted of a collection of outdoor altars, large stones, and ceremonial burial sites. The complex has long since vanished, possibly due to earthquakes, landslides, or heavy rains.",http://www.thecatalinaislander.com/article/catalina’s-stonehenge http://cat.stparchive.com/Archive/CAT/CAT07151931P01.php,33.377439,-118.415816
EA,"placeName type=""state""",#st_tn,Tennessee,"Tennessee: the sixteenth state of the United States, which it joined on June 1, 1796. Tennessee includes the homeland of the Cherokee, Chickasaw, Creek, Koasati, Quapaw, Shawnee, and Yuchi peoples. Today, its primary industries are agriculture, electrical power, enriched uranium production, music, automobile manufacturing, mining, tourism, and horse breeding.",http://www.enchantedlearning.com/usa/states/tennessee/ http://www.native-languages.org/tennessee.htm,35.657221,-86.319914
Sydney ,"placeName type=""island""",#i_ti,Terminal Island,"Terminal Island: a largely artificial island in San Pedro Bay, off the coast of southern California. To improve the bay’s harbor infrastructure, a long rock jetty was built between the Bay’s Deadman’s Island and nearby Rattlesnake Island to create a shipping channel between the islands and the mainland. The breakwater caused the reshaping of Rattlesnake Island and the disintegration of most of Deadman’s Island. In 1891, the Terminal Company bought Rattlesnake Island and changed its name to Terminal Island. Author Scott O’Dell was born here in 1898. What was left of Deadman’s Island was removed completely in 1928 and added on to Terminal Island. Terminal Island was a large Japanese fishing village until Executive Order 9066 in 1942 led to the internment of Japanese Americans. Today, Terminal Island is split between the city of Long Beach and the city of Los Angeles. It houses a Federal Correction Institution and is an industrial port.","http://archive.org/stream/jstor-41168917/41168917_djvu.txt  http://www.kcet.org/updaily/socal_focus/history/la-as-subject/the-demise-of-dead-mans-island.html   http://encyclopedia.densho.org/Terminal_Island,_California/",33.756963,-118.248126
EA,"placeName type=""state""",#st_tx,Texas,"Texas: the twenty-eighth state of the United States, which it joined on December 29, 1845. Texas is the homeland of the Apache, Bidai, Coahuiltecan, Carrizo, Caddo, Comanche, Jumano, Suma, Piro, Karankawa, Kiowa, Kitsai, Tawakoni, Tonkawa, and Wichita peoples. Today, its primary industries are agriculture, oil and natural gas extraction, steel production, banking, tourism, and insurance.",http://www.enchantedlearning.com/usa/states/texas/ http://www.native-languages.org/texas.htm,31.504596,-99.211102
EA,"placeName type=""country""",#co_th,Thailand,"Thailand: a country in southeastern Asia bordered by Myanmar, Cambodia, Laos, and Malaysia. Originally settled by Tai-speaking peoples in the eleventh century, Thailand became a unified kingdom in the mid-fourteenth century. Thailand, which was called Siam until 1939, is the only southeast Asian country that was never colonized by Europeans. The country was an absolute monarchy until 1932, when a bloodless revolution created a constitutional monarchy. Since 2005, Thailand has experienced a military coup and a variety of major political protests.",http://academic.eb.com/levels/collegiate/article/111153 https://www.cia.gov/library/publications/the-world-factbook/geos/th.html,17.124972,100.654931
EA,"placeName type=""region""",#re_lhfork,Lewis & Henry's Forks,"the Lewis and Henry’s Forks: Lewis Fork is a variant name for the 1078-mile Snake River, which heads in the Grand Tetons of Wyoming and flows to Washington’s Columbia River. Henry’s Fork is a 127-mile tributary of the Snake River located in Idaho. Many Native groups, such as the , Blackfeet, and Shoshone, lived on or near the Henry’s Fork watershed.",https://henrysfork.org/henrys-fork-history http://geonames.usgs.gov/apex/f?p=gnispq:3:::NO::P3_FID:383107 http://geonames.usgs.gov/apex/f?p=gnispq:3:::NO::P3_FID:1533479,43.752778,-111.957778
EA,placeName,#hoperanch,Hope's Ranch,"Thomas Hope's Land, ""Las Positas"": land purchased by Thomas Hope, an Irish sheep farmer, in 1861 and part of the homeland of the Cieneguitas tribe. Also known as Hope Ranch, the Southern Pacific Railroad bought the land in 1876, but residential development did not commence on the property until 1923, when Harold Chase bought the land. It is now a suburb of Santa Barbara, California.",http://sbluxuryre.com/Hope-Ranch https://hoperanch.org/hope-ranch-history/,34.422203,-119.739417
EA,placeName [no type],#tibih,Tibihagna,"Tibihagna: a former Gabrielino (Tongva) village located near Bixby Knolls and Lakewood, California. Alternate spellings include Tibahanga, Tibahagna, and Tibaha.",http://www.tongvapeople.org/?page_id=696,,
EA,"placeName type=""city""",#ci_tyreus,Tiryns,"Tiryns: a prehistoric city located in present-day Argolis, Greece. By the Early Bronze Age, the area was occupied by an agricultural pre-Greek civilization. The city became a center of Mycenaean culture and was destroyed by Argos around 468 BCE. By the second century CE, the area was deserted.",http://academic.eb.com/levels/collegiate/article/72620 http://odysseus.culture.gr/h/3/eh351.jsp?obj_id=2382,37.636914,22.752389
EA,"placeName type=""region""",#re_tamalesbay,Tomales Bay,"Tomales Bay: a bay in Marin County, California, that is part of the Coast Miwok homeland. It is also known as Estero Americano, Estero De Tamales, and Rio Grande de San Sebasitian.",http://geonames.usgs.gov/apex/f?p=136:3:0::NO:3:P3_FID:236440 https://www.accessgenealogy.com/native/miwok-indians.htm,38.1486,-122.89787
EA,placeName [no type],#toybip,Toybipet,"Toybipet: a former Gabrielino (Tongva) settlement located in Los Angeles County, California, on a site later known as San Jose. It was also known as Sibapot and Toibi.",http://geonames.usgs.gov/apex/f?p=gnispq:3:::NO::P3_FID:1732622 https://books.google.com/books?id=iPAYAAAAYAAJ&pg=PA797&lpg=PA797&dq=toybipet&source=bl&ots=ngVdanJrPi&sig=0KfLrrbeJNGsTnzcJ6jYOyNV5vo&hl=en&sa=X&ved=0ahUKEwjE243F3ZHOAhWJ4yYKHZVJBXYQ6AEISTAI#v=onepage&q=toybipet&f=false,37.333333,-121.9
EA,"placeName type=""county""",#co_trinity,Trinity County,"Trinity County: a county in northern California that is the part of the homeland of the Wintu people. It was incorporated on February 18, 1850, and is termed after the Trinity River, which Major Pearson B. Reading named because he mistakenly believed that it emptied into Trinidad Bay. The county seat is located in the town of Weaverville, and the county had a population of 13,583 in 2016.",http://www.cagenweb.com/trinity/history.htm http://www.counties.org/county-profile/trinity-county,40.66,-123.12
E,"placeName type=""region""",#re_thlare,Tulare County,"Tulare County: a county in California that is part of the homeland of the Yokuts. Tulare County was incorporated on April 20, 1852, and is named after the Tulare Lake, which Commandante Fages deemed ""Los Tules"" in 1772. The county seat is located in the city of Visalia, and the county had a population of 465,013 in 2016.",http://www.counties.org/county-profile/tulare-county http://www.historynet.com/the-tule-river-war.htm,36.23,-118.8
EA,"placeName type=""county""",#co_tuol,Tuolumne County,"Tuolumne County: a county in California that is part of the homeland of the Me-Wuk people. It was incorporated on February 18, 1850, and is named after a Native word meaning ""many stone houses,"" ""the land of mountain lions,"" or ""straight up steep."" The county seat is located in the city of Sonora, and the county had a population of 54,511 in 2016.",https://mewuk.com/cultural/history/ http://www.counties.org/county-profile/tuolumne-county,38.02,-119.94
EA,"placeName type=""region""",#re_tuo,Tuolumne River,"Tuolumne River: a river in California that begins in Yosemite National Park and travels through the Tuolumne Meadows and Don Pedro Reservoir before flowing into the San Joaquin River. The Tuolumne River harbors 34 endemic species, including the Yosemite toad and the Dwarf downingia.",http://www.nature.org/ourinitiatives/regions/northamerica/unitedstates/california/explore/uniquely-california-rivers.xml http://geonames.usgs.gov/apex/f?p=gnispq:3:::NO::P3_FID:255171,37.875556,-119.353056
